Ping:,26.992,ms,Download:,91.80,Mbit/s,Upload:,14.31,Mbit/s,2016-11-24 13:36:25
Ping:,24.532,ms,Download:,88.19,Mbit/s,Upload:,14.12,Mbit/s,2016-11-24 13:36:55
Ping:,20.225,ms,Download:,59.86,Mbit/s,Upload:,14.11,Mbit/s,2016-11-24 13:37:25
Ping:,19.332,ms,Download:,91.81,Mbit/s,Upload:,14.22,Mbit/s,2016-11-24 13:37:57
Ping:,22.494,ms,Download:,92.05,Mbit/s,Upload:,14.08,Mbit/s,2016-11-24 13:38:27
Ping:,17.586,ms,Download:,91.88,Mbit/s,Upload:,14.18,Mbit/s,2016-11-24 13:39:01
Ping:,21.835,ms,Download:,92.18,Mbit/s,Upload:,14.07,Mbit/s,2016-11-24 13:39:30
Ping:,20.464,ms,Download:,92.05,Mbit/s,Upload:,14.13,Mbit/s,2016-11-24 13:40:00
Ping:,19.293,ms,Download:,90.79,Mbit/s,Upload:,14.14,Mbit/s,2016-11-24 13:40:30
Ping:,20.354,ms,Download:,92.64,Mbit/s,Upload:,14.07,Mbit/s,2016-11-24 13:41:00
Ping:,19.01,ms,Download:,91.86,Mbit/s,Upload:,14.38,Mbit/s,2016-11-24 13:41:30
Ping:,18.092,ms,Download:,92.24,Mbit/s,Upload:,14.23,Mbit/s,2016-11-24 13:42:00
Ping:,18.137,ms,Download:,91.64,Mbit/s,Upload:,14.32,Mbit/s,2016-11-24 13:42:30
Ping:,18.344,ms,Download:,92.85,Mbit/s,Upload:,14.20,Mbit/s,2016-11-24 13:43:00
Ping:,23.328,ms,Download:,92.21,Mbit/s,Upload:,14.20,Mbit/s,2016-11-24 13:43:29
Ping:,17.908,ms,Download:,92.24,Mbit/s,Upload:,11.36,Mbit/s,2016-11-24 13:43:59
Ping:,19.291,ms,Download:,92.41,Mbit/s,Upload:,14.03,Mbit/s,2016-11-24 13:44:31
Ping:,20.117,ms,Download:,90.39,Mbit/s,Upload:,14.17,Mbit/s,2016-11-24 13:45:01
Ping:,19.579,ms,Download:,92.55,Mbit/s,Upload:,14.06,Mbit/s,2016-11-24 13:45:32
Ping:,16.364,ms,Download:,78.51,Mbit/s,Upload:,13.71,Mbit/s,2016-11-24 13:46:02
Ping:,19.147,ms,Download:,91.49,Mbit/s,Upload:,14.17,Mbit/s,2016-11-24 13:46:34
Ping:,19.342,ms,Download:,91.46,Mbit/s,Upload:,14.16,Mbit/s,2016-11-24 13:47:04
Ping:,21.959,ms,Download:,91.19,Mbit/s,Upload:,14.37,Mbit/s,2016-11-24 13:47:34
Ping:,19.951,ms,Download:,91.64,Mbit/s,Upload:,13.87,Mbit/s,2016-11-24 13:48:04
Ping:,17.13,ms,Download:,90.47,Mbit/s,Upload:,14.38,Mbit/s,2016-11-24 13:48:36
Ping:,19.822,ms,Download:,91.90,Mbit/s,Upload:,14.19,Mbit/s,2016-11-24 13:49:06
Ping:,20.559,ms,Download:,91.96,Mbit/s,Upload:,14.18,Mbit/s,2016-11-24 13:49:35
Ping:,16.649,ms,Download:,92.24,Mbit/s,Upload:,14.23,Mbit/s,2016-11-24 13:50:05
Ping:,21.036,ms,Download:,90.93,Mbit/s,Upload:,13.97,Mbit/s,2016-11-24 13:50:35
Ping:,22.457,ms,Download:,92.36,Mbit/s,Upload:,14.28,Mbit/s,2016-11-24 13:51:05
Ping:,18.345,ms,Download:,91.42,Mbit/s,Upload:,14.22,Mbit/s,2016-11-24 13:51:35
Ping:,22.255,ms,Download:,91.36,Mbit/s,Upload:,14.14,Mbit/s,2016-11-24 13:52:04
Ping:,18.681,ms,Download:,91.50,Mbit/s,Upload:,14.21,Mbit/s,2016-11-24 13:52:34
Ping:,17.665,ms,Download:,92.04,Mbit/s,Upload:,14.03,Mbit/s,2016-11-24 13:53:04
Ping:,22.605,ms,Download:,91.04,Mbit/s,Upload:,14.31,Mbit/s,2016-11-24 13:53:34
Ping:,17.445,ms,Download:,92.07,Mbit/s,Upload:,14.12,Mbit/s,2016-11-24 13:54:04
Ping:,20.771,ms,Download:,92.14,Mbit/s,Upload:,9.23,Mbit/s,2016-11-24 13:54:34
Ping:,18.916,ms,Download:,92.30,Mbit/s,Upload:,13.97,Mbit/s,2016-11-24 13:55:04
Ping:,19.17,ms,Download:,92.27,Mbit/s,Upload:,14.06,Mbit/s,2016-11-24 13:55:37
Ping:,19.197,ms,Download:,91.89,Mbit/s,Upload:,10.73,Mbit/s,2016-11-24 13:56:07
Ping:,20.921,ms,Download:,92.37,Mbit/s,Upload:,14.16,Mbit/s,2016-11-24 13:56:40
Ping:,18.565,ms,Download:,91.98,Mbit/s,Upload:,14.35,Mbit/s,2016-11-24 13:57:10
Ping:,18.607,ms,Download:,92.00,Mbit/s,Upload:,14.05,Mbit/s,2016-11-24 13:57:39
Ping:,17.826,ms,Download:,91.14,Mbit/s,Upload:,14.30,Mbit/s,2016-11-24 13:58:09
Ping:,19.038,ms,Download:,92.06,Mbit/s,Upload:,10.85,Mbit/s,2016-11-24 13:58:40
Ping:,19.712,ms,Download:,90.45,Mbit/s,Upload:,14.28,Mbit/s,2016-11-24 13:59:10
Ping:,19.754,ms,Download:,92.21,Mbit/s,Upload:,14.33,Mbit/s,2016-11-24 13:59:40
Ping:,22.427,ms,Download:,88.81,Mbit/s,Upload:,7.40,Mbit/s,2016-11-24 14:00:10
Ping:,19.862,ms,Download:,92.41,Mbit/s,Upload:,14.46,Mbit/s,2016-11-24 14:00:41
Ping:,18.858,ms,Download:,92.25,Mbit/s,Upload:,14.25,Mbit/s,2016-11-24 14:01:10
Ping:,21.899,ms,Download:,91.53,Mbit/s,Upload:,13.95,Mbit/s,2016-11-24 14:01:40
Ping:,19.482,ms,Download:,91.09,Mbit/s,Upload:,13.70,Mbit/s,2016-11-24 14:02:10
Ping:,25.331,ms,Download:,84.75,Mbit/s,Upload:,13.89,Mbit/s,2016-11-24 14:02:40
Ping:,19.632,ms,Download:,92.42,Mbit/s,Upload:,14.23,Mbit/s,2016-11-24 14:03:10
Ping:,18.816,ms,Download:,92.26,Mbit/s,Upload:,13.31,Mbit/s,2016-11-24 14:03:40
Ping:,20.994,ms,Download:,92.00,Mbit/s,Upload:,14.06,Mbit/s,2016-11-24 14:04:10
Ping:,19.366,ms,Download:,91.46,Mbit/s,Upload:,13.83,Mbit/s,2016-11-24 14:04:40
Ping:,18.014,ms,Download:,90.88,Mbit/s,Upload:,14.09,Mbit/s,2016-11-24 14:05:10
Ping:,17.715,ms,Download:,90.23,Mbit/s,Upload:,14.16,Mbit/s,2016-11-24 14:05:40
Ping:,20.273,ms,Download:,91.82,Mbit/s,Upload:,14.18,Mbit/s,2016-11-24 14:06:10
Ping:,17.505,ms,Download:,83.68,Mbit/s,Upload:,11.81,Mbit/s,2016-11-24 14:06:40
Ping:,20.7,ms,Download:,88.98,Mbit/s,Upload:,13.96,Mbit/s,2016-11-24 14:07:11
Ping:,21.189,ms,Download:,92.17,Mbit/s,Upload:,14.25,Mbit/s,2016-11-24 14:07:41
Ping:,21.28,ms,Download:,91.80,Mbit/s,Upload:,13.80,Mbit/s,2016-11-24 14:08:10
Ping:,21.942,ms,Download:,92.22,Mbit/s,Upload:,14.09,Mbit/s,2016-11-24 14:08:41
Ping:,21.935,ms,Download:,91.83,Mbit/s,Upload:,14.04,Mbit/s,2016-11-24 14:09:12
Ping:,22.176,ms,Download:,92.25,Mbit/s,Upload:,14.01,Mbit/s,2016-11-24 14:09:41
Ping:,20.493,ms,Download:,91.81,Mbit/s,Upload:,14.30,Mbit/s,2016-11-24 14:10:12
Ping:,20.933,ms,Download:,91.76,Mbit/s,Upload:,11.00,Mbit/s,2016-11-24 14:10:41
Ping:,22.627,ms,Download:,91.79,Mbit/s,Upload:,14.28,Mbit/s,2016-11-24 14:11:11
Ping:,20.212,ms,Download:,88.41,Mbit/s,Upload:,14.20,Mbit/s,2016-11-24 14:11:41
Ping:,20.465,ms,Download:,90.03,Mbit/s,Upload:,14.05,Mbit/s,2016-11-24 14:12:11
Ping:,22.501,ms,Download:,91.20,Mbit/s,Upload:,14.31,Mbit/s,2016-11-24 14:12:42
Ping:,21.149,ms,Download:,91.98,Mbit/s,Upload:,13.84,Mbit/s,2016-11-24 14:13:14
Ping:,22.679,ms,Download:,92.04,Mbit/s,Upload:,13.91,Mbit/s,2016-11-24 14:13:44
Ping:,20.85,ms,Download:,92.04,Mbit/s,Upload:,13.93,Mbit/s,2016-11-24 14:14:14
Ping:,19.671,ms,Download:,92.50,Mbit/s,Upload:,14.00,Mbit/s,2016-11-24 14:14:43
Ping:,21.312,ms,Download:,91.17,Mbit/s,Upload:,14.22,Mbit/s,2016-11-24 14:15:13
Ping:,21.569,ms,Download:,92.02,Mbit/s,Upload:,14.15,Mbit/s,2016-11-24 14:15:43
Ping:,23.272,ms,Download:,92.31,Mbit/s,Upload:,14.11,Mbit/s,2016-11-24 14:16:13
Ping:,21.666,ms,Download:,91.96,Mbit/s,Upload:,14.01,Mbit/s,2016-11-24 14:16:44
Ping:,18.758,ms,Download:,91.36,Mbit/s,Upload:,14.05,Mbit/s,2016-11-24 14:17:14
Ping:,19.028,ms,Download:,92.30,Mbit/s,Upload:,14.32,Mbit/s,2016-11-24 14:17:44
Ping:,19.764,ms,Download:,89.20,Mbit/s,Upload:,13.80,Mbit/s,2016-11-24 14:18:14
Ping:,18.557,ms,Download:,92.19,Mbit/s,Upload:,14.08,Mbit/s,2016-11-24 14:18:44
Ping:,22.456,ms,Download:,87.69,Mbit/s,Upload:,10.02,Mbit/s,2016-11-24 14:19:14
Ping:,17.629,ms,Download:,92.27,Mbit/s,Upload:,13.87,Mbit/s,2016-11-24 14:19:50
Ping:,19.136,ms,Download:,92.25,Mbit/s,Upload:,13.98,Mbit/s,2016-11-24 14:20:20
Ping:,20.613,ms,Download:,90.37,Mbit/s,Upload:,13.87,Mbit/s,2016-11-24 14:20:52
Ping:,19.783,ms,Download:,90.88,Mbit/s,Upload:,14.07,Mbit/s,2016-11-24 14:21:22
Ping:,17.66,ms,Download:,92.03,Mbit/s,Upload:,13.85,Mbit/s,2016-11-24 14:21:52
Ping:,22.224,ms,Download:,91.72,Mbit/s,Upload:,13.64,Mbit/s,2016-11-24 14:22:22
Ping:,20.583,ms,Download:,91.70,Mbit/s,Upload:,14.01,Mbit/s,2016-11-24 14:22:52
Ping:,18.076,ms,Download:,89.82,Mbit/s,Upload:,13.96,Mbit/s,2016-11-24 14:23:25
Ping:,22.321,ms,Download:,90.56,Mbit/s,Upload:,13.94,Mbit/s,2016-11-24 14:23:55
Ping:,21.325,ms,Download:,87.97,Mbit/s,Upload:,13.49,Mbit/s,2016-11-24 14:24:25
Ping:,24.127,ms,Download:,88.75,Mbit/s,Upload:,13.67,Mbit/s,2016-11-24 14:24:55
Ping:,20.6,ms,Download:,90.74,Mbit/s,Upload:,14.07,Mbit/s,2016-11-24 14:25:26
Ping:,23.999,ms,Download:,91.15,Mbit/s,Upload:,13.75,Mbit/s,2016-11-24 14:25:58
Ping:,18.905,ms,Download:,91.64,Mbit/s,Upload:,14.09,Mbit/s,2016-11-24 14:26:28
Ping:,18.314,ms,Download:,92.07,Mbit/s,Upload:,13.67,Mbit/s,2016-11-24 14:26:58
Ping:,19.381,ms,Download:,89.03,Mbit/s,Upload:,13.66,Mbit/s,2016-11-24 14:27:28
Ping:,20.786,ms,Download:,90.25,Mbit/s,Upload:,13.53,Mbit/s,2016-11-24 14:27:59
Ping:,20.707,ms,Download:,91.49,Mbit/s,Upload:,14.02,Mbit/s,2016-11-24 14:28:29
Ping:,22.344,ms,Download:,91.72,Mbit/s,Upload:,14.08,Mbit/s,2016-11-24 14:28:59
Ping:,22.241,ms,Download:,92.35,Mbit/s,Upload:,14.29,Mbit/s,2016-11-24 14:29:29
Ping:,22.831,ms,Download:,90.68,Mbit/s,Upload:,13.10,Mbit/s,2016-11-24 14:29:59
Ping:,25.202,ms,Download:,89.80,Mbit/s,Upload:,14.08,Mbit/s,2016-11-24 14:30:29
Ping:,20.485,ms,Download:,90.51,Mbit/s,Upload:,14.00,Mbit/s,2016-11-24 14:30:59
Ping:,21.81,ms,Download:,91.39,Mbit/s,Upload:,13.97,Mbit/s,2016-11-24 14:31:30
Ping:,19.475,ms,Download:,92.24,Mbit/s,Upload:,14.11,Mbit/s,2016-11-24 14:32:00
Ping:,18.487,ms,Download:,92.33,Mbit/s,Upload:,14.34,Mbit/s,2016-11-24 14:32:30
Ping:,18.455,ms,Download:,92.22,Mbit/s,Upload:,14.27,Mbit/s,2016-11-24 14:32:59
Ping:,19.053,ms,Download:,92.28,Mbit/s,Upload:,14.03,Mbit/s,2016-11-24 14:33:29
Ping:,25.75,ms,Download:,92.09,Mbit/s,Upload:,13.74,Mbit/s,2016-11-24 14:33:59
Ping:,21.786,ms,Download:,91.76,Mbit/s,Upload:,13.91,Mbit/s,2016-11-24 14:34:29
Ping:,22.485,ms,Download:,90.72,Mbit/s,Upload:,13.76,Mbit/s,2016-11-24 14:34:59
Ping:,24.378,ms,Download:,91.46,Mbit/s,Upload:,13.97,Mbit/s,2016-11-24 14:35:29
Ping:,17.982,ms,Download:,92.03,Mbit/s,Upload:,13.66,Mbit/s,2016-11-24 14:36:06
Ping:,22.381,ms,Download:,90.17,Mbit/s,Upload:,13.99,Mbit/s,2016-11-24 14:36:37
Ping:,17.404,ms,Download:,92.39,Mbit/s,Upload:,13.96,Mbit/s,2016-11-24 14:37:07
Ping:,17.221,ms,Download:,91.33,Mbit/s,Upload:,14.32,Mbit/s,2016-11-24 14:37:37
Ping:,19.506,ms,Download:,92.16,Mbit/s,Upload:,13.84,Mbit/s,2016-11-24 14:38:07
Ping:,18.704,ms,Download:,91.85,Mbit/s,Upload:,13.81,Mbit/s,2016-11-24 14:38:37
Ping:,20.812,ms,Download:,92.60,Mbit/s,Upload:,13.86,Mbit/s,2016-11-24 14:39:07
Ping:,20.928,ms,Download:,91.60,Mbit/s,Upload:,13.64,Mbit/s,2016-11-24 14:39:37
Ping:,22.561,ms,Download:,86.31,Mbit/s,Upload:,13.56,Mbit/s,2016-11-24 14:40:07
Ping:,21.889,ms,Download:,91.20,Mbit/s,Upload:,14.11,Mbit/s,2016-11-24 14:40:37
Ping:,21.047,ms,Download:,91.95,Mbit/s,Upload:,14.12,Mbit/s,2016-11-24 14:41:08
Ping:,17.954,ms,Download:,92.06,Mbit/s,Upload:,14.15,Mbit/s,2016-11-24 14:41:38
Ping:,18.193,ms,Download:,92.38,Mbit/s,Upload:,14.39,Mbit/s,2016-11-24 14:42:08
Ping:,23.33,ms,Download:,91.29,Mbit/s,Upload:,14.19,Mbit/s,2016-11-24 14:42:40
Ping:,20.805,ms,Download:,92.26,Mbit/s,Upload:,14.50,Mbit/s,2016-11-24 14:43:11
Ping:,20.67,ms,Download:,92.32,Mbit/s,Upload:,14.05,Mbit/s,2016-11-24 14:43:42
Ping:,18.251,ms,Download:,90.87,Mbit/s,Upload:,13.83,Mbit/s,2016-11-24 14:44:12
Ping:,19.772,ms,Download:,92.56,Mbit/s,Upload:,14.00,Mbit/s,2016-11-24 14:44:42
Ping:,19.44,ms,Download:,92.21,Mbit/s,Upload:,14.25,Mbit/s,2016-11-24 14:45:13
Ping:,23.605,ms,Download:,91.33,Mbit/s,Upload:,13.26,Mbit/s,2016-11-24 14:45:43
Ping:,21.145,ms,Download:,91.82,Mbit/s,Upload:,14.43,Mbit/s,2016-11-24 14:46:13
Ping:,19.755,ms,Download:,91.21,Mbit/s,Upload:,14.36,Mbit/s,2016-11-24 14:46:46
Ping:,20.073,ms,Download:,91.91,Mbit/s,Upload:,14.32,Mbit/s,2016-11-24 14:47:15
Ping:,18.29,ms,Download:,92.02,Mbit/s,Upload:,14.04,Mbit/s,2016-11-24 14:47:45
Ping:,21.117,ms,Download:,91.79,Mbit/s,Upload:,14.20,Mbit/s,2016-11-24 14:48:15
Ping:,20.077,ms,Download:,91.94,Mbit/s,Upload:,14.09,Mbit/s,2016-11-24 14:48:45
Ping:,19.254,ms,Download:,92.13,Mbit/s,Upload:,14.47,Mbit/s,2016-11-24 14:49:15
Ping:,17.752,ms,Download:,89.36,Mbit/s,Upload:,13.79,Mbit/s,2016-11-24 14:49:45
Ping:,19.511,ms,Download:,92.31,Mbit/s,Upload:,13.98,Mbit/s,2016-11-24 14:50:15
Ping:,17.377,ms,Download:,89.80,Mbit/s,Upload:,14.38,Mbit/s,2016-11-24 14:50:50
Ping:,19.755,ms,Download:,92.02,Mbit/s,Upload:,13.98,Mbit/s,2016-11-24 14:51:20
Ping:,20.084,ms,Download:,91.30,Mbit/s,Upload:,14.21,Mbit/s,2016-11-24 14:51:50
Ping:,21.723,ms,Download:,91.95,Mbit/s,Upload:,14.11,Mbit/s,2016-11-24 14:52:20
Ping:,19.317,ms,Download:,92.38,Mbit/s,Upload:,13.73,Mbit/s,2016-11-24 14:52:55
Ping:,17.082,ms,Download:,92.25,Mbit/s,Upload:,13.93,Mbit/s,2016-11-24 14:53:25
Ping:,17.574,ms,Download:,91.98,Mbit/s,Upload:,14.30,Mbit/s,2016-11-24 14:53:55
Ping:,20.555,ms,Download:,92.16,Mbit/s,Upload:,14.16,Mbit/s,2016-11-24 14:54:25
Ping:,20.322,ms,Download:,91.97,Mbit/s,Upload:,14.41,Mbit/s,2016-11-24 14:54:55
Ping:,19.424,ms,Download:,91.67,Mbit/s,Upload:,14.33,Mbit/s,2016-11-24 14:55:25
Ping:,19.423,ms,Download:,90.08,Mbit/s,Upload:,13.87,Mbit/s,2016-11-24 14:55:54
Ping:,22.679,ms,Download:,88.99,Mbit/s,Upload:,14.23,Mbit/s,2016-11-24 14:56:24
Ping:,23.688,ms,Download:,90.98,Mbit/s,Upload:,14.02,Mbit/s,2016-11-24 14:56:54
Ping:,19.557,ms,Download:,91.82,Mbit/s,Upload:,14.11,Mbit/s,2016-11-24 14:57:24
Ping:,18.818,ms,Download:,58.48,Mbit/s,Upload:,13.72,Mbit/s,2016-11-24 14:57:55
Ping:,17.648,ms,Download:,88.68,Mbit/s,Upload:,14.25,Mbit/s,2016-11-24 14:58:24
Ping:,18.766,ms,Download:,92.64,Mbit/s,Upload:,14.16,Mbit/s,2016-11-24 14:58:54
Ping:,19.591,ms,Download:,83.73,Mbit/s,Upload:,14.24,Mbit/s,2016-11-24 14:59:24
Ping:,24.292,ms,Download:,91.74,Mbit/s,Upload:,14.04,Mbit/s,2016-11-24 14:59:55
Ping:,55.86,ms,Download:,91.57,Mbit/s,Upload:,14.22,Mbit/s,2016-11-24 15:00:25
Ping:,21.093,ms,Download:,91.58,Mbit/s,Upload:,14.26,Mbit/s,2016-11-24 15:00:57
Ping:,17.416,ms,Download:,89.49,Mbit/s,Upload:,14.27,Mbit/s,2016-11-24 15:01:27
Ping:,18.155,ms,Download:,91.34,Mbit/s,Upload:,13.90,Mbit/s,2016-11-24 15:02:01
Ping:,19.995,ms,Download:,91.91,Mbit/s,Upload:,14.29,Mbit/s,2016-11-24 15:02:31
Ping:,19.726,ms,Download:,91.99,Mbit/s,Upload:,14.46,Mbit/s,2016-11-24 15:03:01
Ping:,26.347,ms,Download:,90.96,Mbit/s,Upload:,14.29,Mbit/s,2016-11-24 15:03:31
Ping:,21.724,ms,Download:,90.93,Mbit/s,Upload:,14.29,Mbit/s,2016-11-24 15:04:01
Ping:,20.31,ms,Download:,91.99,Mbit/s,Upload:,14.08,Mbit/s,2016-11-24 15:04:31
Ping:,18.902,ms,Download:,92.13,Mbit/s,Upload:,14.15,Mbit/s,2016-11-24 15:05:00
Ping:,19.73,ms,Download:,91.90,Mbit/s,Upload:,13.66,Mbit/s,2016-11-24 15:05:30
Ping:,19.952,ms,Download:,74.31,Mbit/s,Upload:,14.41,Mbit/s,2016-11-24 15:06:01
Ping:,19.048,ms,Download:,91.82,Mbit/s,Upload:,14.34,Mbit/s,2016-11-24 15:06:33
Ping:,20.056,ms,Download:,91.70,Mbit/s,Upload:,14.16,Mbit/s,2016-11-24 15:07:04
Ping:,20.592,ms,Download:,91.73,Mbit/s,Upload:,14.23,Mbit/s,2016-11-24 15:07:34
Ping:,23.398,ms,Download:,91.87,Mbit/s,Upload:,14.25,Mbit/s,2016-11-24 15:08:04
Ping:,19.048,ms,Download:,92.35,Mbit/s,Upload:,14.26,Mbit/s,2016-11-24 15:08:34
Ping:,18.941,ms,Download:,92.12,Mbit/s,Upload:,13.98,Mbit/s,2016-11-24 15:09:04
Ping:,20.026,ms,Download:,91.77,Mbit/s,Upload:,14.15,Mbit/s,2016-11-24 15:09:34
Ping:,18.891,ms,Download:,91.99,Mbit/s,Upload:,14.13,Mbit/s,2016-11-24 15:10:04
Ping:,21.565,ms,Download:,92.13,Mbit/s,Upload:,12.84,Mbit/s,2016-11-24 15:10:34
Ping:,20.573,ms,Download:,92.15,Mbit/s,Upload:,13.81,Mbit/s,2016-11-24 15:11:05
Ping:,18.532,ms,Download:,91.97,Mbit/s,Upload:,13.36,Mbit/s,2016-11-24 15:11:36
Ping:,20.694,ms,Download:,91.95,Mbit/s,Upload:,13.56,Mbit/s,2016-11-24 15:12:06
Ping:,19.762,ms,Download:,91.30,Mbit/s,Upload:,13.76,Mbit/s,2016-11-24 15:12:37
Ping:,17.32,ms,Download:,91.76,Mbit/s,Upload:,13.62,Mbit/s,2016-11-24 15:13:07
Ping:,23.625,ms,Download:,92.25,Mbit/s,Upload:,13.63,Mbit/s,2016-11-24 15:13:37
Ping:,18.992,ms,Download:,92.01,Mbit/s,Upload:,13.79,Mbit/s,2016-11-24 15:14:07
Ping:,19.485,ms,Download:,90.93,Mbit/s,Upload:,14.00,Mbit/s,2016-11-24 15:14:37
Ping:,18.498,ms,Download:,91.97,Mbit/s,Upload:,13.46,Mbit/s,2016-11-24 15:15:07
Ping:,24.064,ms,Download:,92.70,Mbit/s,Upload:,13.11,Mbit/s,2016-11-24 15:15:45
Ping:,21.577,ms,Download:,91.97,Mbit/s,Upload:,13.87,Mbit/s,2016-11-24 15:16:15
Ping:,20.588,ms,Download:,90.87,Mbit/s,Upload:,13.54,Mbit/s,2016-11-24 15:16:45
Ping:,21.084,ms,Download:,91.94,Mbit/s,Upload:,13.42,Mbit/s,2016-11-24 15:17:15
Ping:,19.706,ms,Download:,92.72,Mbit/s,Upload:,13.93,Mbit/s,2016-11-24 15:17:45
Ping:,18.141,ms,Download:,91.92,Mbit/s,Upload:,13.90,Mbit/s,2016-11-24 15:18:15
Ping:,23.539,ms,Download:,91.83,Mbit/s,Upload:,14.06,Mbit/s,2016-11-24 15:18:44
Ping:,19.633,ms,Download:,91.40,Mbit/s,Upload:,13.94,Mbit/s,2016-11-24 15:19:14
Ping:,19.139,ms,Download:,91.39,Mbit/s,Upload:,14.11,Mbit/s,2016-11-24 15:19:44
Ping:,18.941,ms,Download:,92.62,Mbit/s,Upload:,13.25,Mbit/s,2016-11-24 15:20:14
Ping:,20.859,ms,Download:,91.30,Mbit/s,Upload:,13.32,Mbit/s,2016-11-24 15:20:44
Ping:,20.273,ms,Download:,92.22,Mbit/s,Upload:,13.68,Mbit/s,2016-11-24 15:21:14
Ping:,23.112,ms,Download:,83.14,Mbit/s,Upload:,13.87,Mbit/s,2016-11-24 15:21:44
Ping:,25.45,ms,Download:,90.90,Mbit/s,Upload:,13.57,Mbit/s,2016-11-24 15:22:15
Ping:,17.727,ms,Download:,92.39,Mbit/s,Upload:,13.69,Mbit/s,2016-11-24 15:22:47
Ping:,21.293,ms,Download:,92.12,Mbit/s,Upload:,13.61,Mbit/s,2016-11-24 15:23:17
Ping:,24.47,ms,Download:,68.87,Mbit/s,Upload:,14.01,Mbit/s,2016-11-24 15:23:47
Ping:,20.256,ms,Download:,91.14,Mbit/s,Upload:,14.08,Mbit/s,2016-11-24 15:24:20
Ping:,21.197,ms,Download:,91.99,Mbit/s,Upload:,14.53,Mbit/s,2016-11-24 15:24:50
Ping:,21.164,ms,Download:,92.07,Mbit/s,Upload:,14.06,Mbit/s,2016-11-24 15:25:20
Ping:,19.546,ms,Download:,92.00,Mbit/s,Upload:,14.29,Mbit/s,2016-11-24 15:25:50
Ping:,16.167,ms,Download:,91.59,Mbit/s,Upload:,13.80,Mbit/s,2016-11-24 15:26:20
Ping:,16.774,ms,Download:,90.36,Mbit/s,Upload:,14.42,Mbit/s,2016-11-24 15:26:50
Ping:,21.436,ms,Download:,91.54,Mbit/s,Upload:,14.29,Mbit/s,2016-11-24 15:27:20
Ping:,20.84,ms,Download:,92.79,Mbit/s,Upload:,13.65,Mbit/s,2016-11-24 15:27:50
Ping:,18.484,ms,Download:,92.64,Mbit/s,Upload:,14.23,Mbit/s,2016-11-24 15:28:20
Ping:,21.908,ms,Download:,92.12,Mbit/s,Upload:,14.06,Mbit/s,2016-11-24 15:28:50
Ping:,18.861,ms,Download:,91.86,Mbit/s,Upload:,14.03,Mbit/s,2016-11-24 15:29:20
Ping:,21.869,ms,Download:,92.53,Mbit/s,Upload:,13.78,Mbit/s,2016-11-24 15:29:51
